496
0.089	2.1727383	0.66982243	0.299376	1.0003811	8.1490016	115191.03	0.83670619
0.09	2.1818359	0.6716668	0.29874374	1.0004395	8.9536283	120572.38	0.87039626
0.091	2.1910577	0.67353	0.29810282	1.0005062	9.8350499	125872.38	0.90517051
0.092	2.2004119	0.67541346	0.2974533	1.0005823	10.785084	131514.39	0.94105977
0.093	2.2098959	0.67731646	0.29679482	1.0006691	11.823027	137038.92	0.97809587
0.094	2.219518	0.67924039	0.29612744	1.0007678	12.939293	142909.92	1.0163117
0.095	2.229276	0.6811846	0.29545078	1.0008801	14.155583	148621.75	1.0557414
0.096	2.2391782	0.68315046	0.2947649	1.0010075	15.460655	154681.64	1.0964202
0.097	2.2492227	0.68513737	0.29406941	1.001152	16.87882	160534.92	1.1383843
0.098	2.2594179	0.68714669	0.29336437	1.0013157	18.396896	166734.85	1.1816717
0.099	2.2697621	0.68917787	0.29264939	1.0015008	20.042008	172674.9	1.2263213
0.1	2.2802639	0.69123226	0.2919245	1.0017098	21.798706	178957.16	1.2723736
0.101	2.290922	0.69330936	0.2911893	1.0019456	23.697134	184920.49	1.3198705
0.102	2.3017451	0.69541051	0.29044384	1.0022113	25.719203	191218.58	1.3688556
0.103	2.312732	0.69753526	0.2896877	1.0025102	27.898278	197133.13	1.4193739
0.104	2.3238919	0.69968496	0.28892091	1.0028462	30.213215	203372.16	1.4714722
0.105	2.3352238	0.70185921	0.28814305	1.0032232	32.700796	209157.89	1.5251991
0.106	2.3467371	0.70405934	0.28735414	1.0036457	35.336357	215255.27	1.5806051
0.107	2.3584311	0.70628501	0.28655375	1.0041187	38.160287	220824.97	1.6377425
0.108	2.3703154	0.70853758	0.2857419	1.0046475	41.143892	226691.42	1.6966658
0.109	2.3823898	0.71081672	0.28491814	1.0052379	44.331349	231951.96	1.7574316
0.11	2.3946641	0.71312381	0.28408247	1.0058962	47.689377	237492.84	1.820099
0.111	2.4071384	0.71545859	0.28323445	1.0066294	51.26611	242346.68	1.8847291
0.112	2.4198231	0.71782244	0.28237407	1.0074448	55.023083	247463.67	1.9513858
0.113	2.4327183	0.72021513	0.28150085	1.0083504	59.012546	251810.74	2.0201357
0.114	2.445835	0.72263809	0.28061481	1.0093552	63.190211	256403.86	2.091048
0.115	2.4591736	0.72509114	0.27971543	1.0104682	67.612598	260143.73	2.164195
0.116	2.4727457	0.72757571	0.27880272	1.0116998	72.228925	264113.61	2.2396521
0.117	2.486552	0.73009167	0.27787617	1.0130608	77.100125	267147.95	2.3174979
0.118	2.5006044	0.73264051	0.27693576	1.0145627	82.168227	270398.4	2.3978145
0.119	2.5149043	0.73522212	0.27598097	1.016218	87.498719	272633.6	2.4806879
0.12	2.5294641	0.73783804	0.27501177	1.0180401	93.02573	275074.29	2.5662075
0.121	2.5442856	0.7404882	0.27402762	1.0200432	98.819442	276424.34	2.6544672
0.122	2.559382	0.74317419	0.27302849	1.0222423	104.80537	277973.67	2.7455652
0.123	2.5747552	0.74589599	0.2720138	1.0246535	111.05855	278362.94	2.839604
0.124	2.5904194	0.74865524	0.27098354	1.0272939	117.49517	278950.87	2.9366912
0.125	2.6063771	0.75145198	0.26993711	1.0301814	124.19527	278317.01	3.0369396
0.126	2.6226431	0.75428788	0.26887446	1.0333351	131.06506	277887.82	3.1404673
0.127	2.6392204	0.75716306	0.26779499	1.036775	138.18975	276184.42	3.2473982
0.128	2.6561249	0.76007925	0.26669866	1.0405223	145.46494	274699.26	3.3578625
0.129	2.6733602	0.76303661	0.26558481	1.0445991	152.98121	271898.25	3.4719968
0.13	2.690943	0.76603696	0.26445341	1.0490286	160.62299	269337.4	3.5899447
0.131	2.7088776	0.76908052	0.26330379	1.0538349	168.48648	265431.14	3.7118571
0.132	2.727182	0.77216918	0.26213589	1.0590434	176.44444	261795.83	3.8378929
0.133	2.7458611	0.77530322	0.26094902	1.0646804	184.59894	256798.63	3.9682193
0.134	2.7649341	0.77848463	0.25974312	1.070773	192.81073	252112.3	4.1030125
0.135	2.7844068	0.78171376	0.25851747	1.0773496	201.18806	246061.41	4.242458
0.136	2.8042998	0.7849927	0.25727201	1.0844393	209.57938	240370.41	4.3867516
0.137	2.8246196	0.78832185	0.25600599	1.092072	218.09952	233326.31	4.5361
0.138	2.8453886	0.79170343	0.25471934	1.1002787	226.58445	226699.79	4.6907214
0.139	2.8666142	0.79513793	0.25341129	1.1090908	235.15603	218745.75	4.8508462
0.14	2.8883204	0.79862767	0.25208175	1.1185407	243.63777	211274.91	5.0167184
0.141	2.9105158	0.80217323	0.25072994	1.1286611	252.159	202515.76	5.1885958
0.142	2.9332264	0.80577708	0.24935577	1.1394853	260.60783	194712.42	5.3667517
0.143	2.9564621	0.80943989	0.2479584	1.1510471	268.89092	184872.37	5.5514755
0.144	2.980251	0.81316426	0.24653777	1.1633803	277.11984	176449.97	5.7430739
0.145	3.0046042	0.81695098	0.24509301	1.1765192	285.11856	166086.47	5.9418727
0.146	3.0295527	0.82080284	0.24362406	1.1904977	293.0063	157188.79	6.1482176
0.147	3.0551088	0.8247207	0.24213001	1.2053498	300.59696	146457.3	6.3624759
0.148	3.0813063	0.82870755	0.24061082	1.2211092	308.01808	137239.53	6.5850383
0.149	3.1081595	0.83276438	0.23906555	1.2378091	315.07409	126304.61	6.8163204
0.15	3.1357053	0.83689441	0.23749417	1.255482	321.90154	116929.1	7.0567648
0.151	3.1639597	0.84109874	0.23589571	1.2741597	328.29611	105959.89	7.3068431
0.152	3.1929634	0.84538081	0.23427019	1.2938727	334.40403	96591.473	7.5670584
0.153	3.2227347	0.84974191	0.23261659	1.3146507	340.01305	85756.79	7.8379474
0.154	3.2533182	0.85418572	0.23093496	1.3365216	345.27971	76557.905	8.1200832
0.155	3.2847348	0.85871369	0.22922428	1.3595118	349.98471	66021.321	8.4140787
0.156	3.3170339	0.86332982	0.22748464	1.3836458	354.1854	57129.286	8.7205887
0.157	3.3502389	0.86803572	0.22571499	1.4089461	357.98664	47061.946	9.0403146
0.158	3.3844047	0.87283573	0.22391551	1.4354327	361.12248	38642.984	9.374007
0.159	3.4195579	0.87773166	0.22208514	1.463123	363.81585	29160.196	9.7224707
0.16	3.4557596	0.88272823	0.22022414	1.4920316	365.79514	21340.557	10.086568
0.161	3.4930399	0.88782749	0.21833146	1.5221701	367.29601	12562.116	10.467225
0.162	3.5314668	0.89303456	0.21640747	1.5535464	368.04215	5447.6569	10.865436
0.163	3.5710745	0.89835174	0.21445117	1.5861649	368.28197	-2529.0204	11.282266
0.164	3.6119391	0.90378465	0.21246306	1.6200261	367.7353	-8855.8907	11.718864
0.165	3.6540994	0.90933587	0.2104422	1.6551262	366.66311	-15958.355	12.176461
0.166	3.6976405	0.91501154	0.20838928	1.6914565	364.78217	-21440.78	12.656382
0.167	3.7426066	0.92081458	0.20630348	1.7290035	362.36557	-27623.095	13.160054
0.168	3.7890928	0.92675172	0.2041857	1.7677486	359.26074	-32242.709	13.689009
0.169	3.8371497	0.93282625	0.20203529	1.807667	355.35296	-37473.917	14.244895
0.17	3.8868837	0.93904557	0.19985345	1.848728	350.89693	-41210.388	14.829486
0.171	3.9383492	0.9454134	0.19763963	1.890894	345.62803	-45602.181	15.444685
0.172	3.9916752	0.95193784	0.19539579	1.9341202	339.9519	-48439.068	16.092541
0.173	4.0468562	0.95862257	0.19313266	1.9783541	333.22084	-53824.086	16.774074
0.174	4.1042602	0.96547792	0.19058295	2.0235345	325.61031	-58142.8	17.516981
0.175	4.1640515	0.9725082	0.18776674	2.069591	316.94878	-62525.87	18.326445
0.176	4.2266578	0.97972752	0.18471361	2.1164429	307.31669	-65862.031	19.208145
0.177	4.2923351	0.98714234	0.18144783	2.1639986	296.73305	-68385.368	20.168306
0.178	4.3615334	0.99477066	0.17799904	2.2121541	285.33259	-69739.791	21.213757
0.179	4.4345434	1.0026216	0.17439168	2.2607924	273.10704	-70436.535	22.351997
0.18	4.511843	1.0107169	0.17065413	2.3097816	260.30617	-69891.318	23.591262
0.181	4.5937303	1.0190684	0.16680877	2.358974	246.79469	-69205.889	24.940597
0.182	4.6807563	1.027702	0.16288296	2.4082045	232.90007	-67325.148	26.409937
0.183	4.7732609	1.0366321	0.15889713	2.4572892	218.43479	-65506.654	28.010181
0.184	4.8718603	1.045889	0.15487642	2.5060241	203.79935	-62597.903	29.753272
0.185	4.9769338	1.0554902	0.1508388	2.5541836	188.74335	-59958.459	31.65225
0.186	5.0891795	1.0654711	0.14680748	2.60152	173.51648	-56418.177	33.721281
0.187	5.209031	1.0758522	0.14279877	2.6477623	158.4445	-53181.562	35.975615
0.188	5.3372656	1.0866743	0.13883491	2.6926173	143.19517	-49234.286	38.431414
0.189	5.4743809	1.0979618	0.13493294	2.7357695	128.30525	-45688.53	41.105348
0.19	5.6212086	1.109761	0.13111728	2.776884	113.44445	-41579.281	44.013765
0.191	5.7783342	1.1221005	0.12741223	2.81561	99.13936	-37912.259	47.171112
0.192	5.9465148	1.135032	0.12385182	2.8515853	85.109953	-33848.365	50.587058
0.193	6.1264399	1.148589	0.12048296	2.8844436	71.82204	-30257.455	54.261469
0.194	6.3184234	1.162826	0.11736687	2.9138229	59.074863	-26465.197	58.175995
0.195	6.5232587	1.177782	0.11460612	2.9393755	47.210953	-23181.83	62.280989
0.196	6.73986	1.1935053	0.11232092	2.9607793	36.12351	-19935.757	66.477553
0.197	6.9686903	1.2100397	0.11071241	2.9777494	25.957671	-17313.728	70.598826
0.198	7.2060402	1.2274068	0.10998033	2.9900497	16.617337	-14969.985	74.403897
0.199	7.4506473	1.2456448	0.11038138	2.9975031	8.0206966	-13364.416	77.607912
0.2	7.6967497	1.2647259	0.11206876	3.	0	-12146.225	79.964087
0.201	7.9401874	1.2846586	0.11508052	2.9975031	-7.6663534	-11542.785	81.368089
0.202	8.1769672	1.3053672	0.11927583	2.9900497	-15.076015	-11164.654	81.908115
0.203	8.4024398	1.3268146	0.12434906	2.9777494	-22.411757	-10959.76	81.815312
0.204	8.6162801	1.3489092	0.12997982	2.9607793	-29.491107	-10714.076	81.359852
0.205	8.8163935	1.3715825	0.13583544	2.9393755	-36.41199	-10291.118	80.769317
0.206	9.0041663	1.3947548	0.14168752	2.9138229	-42.857625	-9704.4969	80.19889
0.207	9.1797721	1.4183531	0.14736247	2.8844436	-48.875057	-8899.0518	79.73764
0.208	9.3446326	1.4423163	0.15276668	2.8515853	-54.246851	-7960.1493	79.427338
0.209	9.4997382	1.466582	0.15784985	2.81561	-58.985419	-6920.0037	79.280397
0.21	9.646162	1.4911042	0.1625969	2.776884	-63.029857	-5830.1583	79.292886
0.211	9.7849239	1.5158338	0.16701517	2.7357695	-66.376786	-4760.4404	79.452791
0.212	9.9167893	1.5407358	0.17112194	2.6926173	-69.071975	-3711.7522	79.744861
0.213	10.042581	1.5657724	0.17494369	2.6477623	-71.113131	-2754.1934	80.153278
0.214	10.162845	1.5909166	0.17850638	2.60152	-72.592331	-1856.8768	80.663016
0.215	10.278196	1.6161391	0.1818387	2.5541836	-73.515023	-1075.7121	81.260467
0.216	10.389023	1.6414187	0.18496542	2.5060241	-73.981939	-367.89885	81.933649
0.217	10.495771	1.6667325	0.18791125	2.4572892	-74.005646	229.76393	82.672194
0.218	10.598725	1.6920632	0.1906967	2.4082045	-73.673852	756.77489	83.467241
0.219	10.698214	1.7173928	0.19334132	2.358974	-73.004008	1189.9575	84.311276
0.22	10.794447	1.7427071	0.19586094	2.3097816	-72.067604	1562.0455	85.19796
0.221	10.887667	1.7679915	0.19827029	2.2607924	-70.883295	1860.1872	86.12197
0.222	10.978033	1.7932342	0.20058122	2.2121541	-69.505697	2108.6276	87.078845
0.223	11.065726	1.8184233	0.20280457	2.1639986	-67.953119	2301.4038	88.064857
0.224	11.150872	1.8435489	0.20494907	2.1164429	-66.265762	2455.1439	89.076892
0.225	11.233609	1.8686009	0.20702261	2.069591	-64.460795	2569.4356	90.112357
0.226	11.314045	1.893571	0.2090317	2.0235345	-62.565442	2653.5936	91.169088
0.227	11.392301	1.9184509	0.21098228	1.9783541	-60.595167	2705.17	92.245287
0.228	11.468451	1.9432334	0.21287889	1.9341202	-58.574945	2734.0644	93.339459
0.229	11.542578	1.9679115	0.21472566	1.890894	-56.516678	2743.4596	94.450361
0.23	11.61476	1.9924789	0.21652613	1.848728	-54.433339	2735.6728	95.576962
0.231	11.685072	2.0169298	0.21828346	1.807667	-52.336932	2712.8184	96.71841
0.232	11.753579	2.0412589	0.22000027	1.7677486	-50.238341	2677.2482	97.873999
0.233	11.820347	2.065461	0.22167897	1.7290035	-48.147367	2630.4813	99.043148
0.234	11.885429	2.0895318	0.22332146	1.6914565	-46.073258	2574.6116	100.22538
0.235	11.948878	2.1134668	0.22492951	1.6551262	-44.021328	2512.3698	101.4203
0.236	12.010747	2.1372622	0.22650469	1.6200261	-41.998551	2443.6154	102.6276
0.237	12.071091	2.1609145	0.22804847	1.5861649	-40.010707	2369.5319	103.84701
0.238	12.129951	2.1844202	0.22956198	1.5535464	-38.0641	2291.2522	105.07834
0.239	12.187365	2.2077764	0.23104627	1.5221701	-36.160328	2211.2972	106.3214
0.24	12.243383	2.2309803	0.23250241	1.4920316	-34.303613	2128.6359	107.57609
0.241	12.298053	2.2540293	0.23393142	1.463123	-32.497558	2043.8801	108.8423
0.242	12.351406	2.2769212	0.23533402	1.4354327	-30.745781	1957.9901	110.11997
0.243	12.403477	2.2996538	0.2367109	1.4089461	-29.048683	1872.5471	111.40903
0.244	12.454302	2.3222252	0.23806278	1.3836458	-27.408998	1786.9646	112.70946
0.245	12.503917	2.3446338	0.23939031	1.3595118	-25.826839	1702.4137	114.02124
0.246	12.552356	2.366878	0.24069412	1.3365216	-24.303793	1618.5226	115.34437
0.247	12.599656	2.3889563	0.24197482	1.3146507	-22.840166	1535.9055	116.67884
0.248	12.645845	2.4108678	0.24323293	1.2938727	-21.436957	1454.6842	118.02469
0.249	12.690952	2.4326112	0.24446891	1.2741597	-20.093307	1375.615	119.38192
0.25	12.735007	2.4541857	0.24568325	1.255482	-18.809313	1298.3691	120.75056
0.251	12.778036	2.4755905	0.2468764	1.2378091	-17.584755	1223.7447	122.13066
0.252	12.820069	2.4968251	0.24804883	1.2211092	-16.418176	1151.2316	123.52224
0.253	12.861135	2.5178887	0.24920099	1.2053498	-15.309245	1081.275	124.92535
0.254	12.901256	2.5387812	0.25033325	1.1904977	-14.256711	1013.7338	126.34003
0.255	12.940456	2.5595021	0.25144597	1.1765192	-13.259709	949.26517	127.76632
0.256	12.978761	2.5800514	0.25253957	1.1633803	-12.316122	887.2916	129.20428
0.257	13.016199	2.6004288	0.25361449	1.1510471	-11.424986	828.04723	130.65396
0.258	13.05279	2.6206344	0.25467105	1.1394853	-10.584686	771.42697	132.1154
0.259	13.088554	2.6406682	0.25570956	1.1286611	-9.7937961	717.7679	133.58866
0.26	13.123514	2.6605306	0.25673039	1.1185407	-9.0501787	666.69304	135.07379
0.261	13.157692	2.6802216	0.25773388	1.1090908	-8.3523956	618.38894	136.57084
0.262	13.191107	2.6997416	0.25872036	1.1002787	-7.6984515	572.62357	138.07987
0.263	13.223779	2.719091	0.25969013	1.092072	-7.0867361	529.55705	139.60093
0.264	13.255727	2.7382703	0.26064351	1.0844393	-6.5151655	488.91671	141.13408
0.265	13.286971	2.75728	0.26158083	1.0773496	-5.9821052	450.7813	142.67936
0.266	13.317528	2.7761206	0.26250238	1.070773	-5.4855802	414.94428	144.23684
0.267	13.347418	2.7947927	0.26340846	1.0646804	-5.0239141	381.43796	145.80657
0.268	13.376654	2.8132971	0.26429933	1.0590434	-4.5952024	350.07666	147.38859
0.269	13.405252	2.8316345	0.26517523	1.0538349	-4.1978041	320.93284	148.98298
0.27	13.433232	2.8498056	0.26603652	1.0490286	-3.8297541	293.7383	150.58977
0.271	13.460614	2.8678112	0.26688354	1.0445991	-3.4895122	268.42299	152.20902
0.272	13.487409	2.8856522	0.26771647	1.0405223	-3.1754999	244.9145	153.8408
0.273	13.513627	2.9033295	0.26853551	1.036775	-2.8861529	223.22147	155.48514
0.274	13.539285	2.920844	0.26934096	1.0333351	-2.6197637	203.12888	157.1421
0.275	13.564399	2.9381966	0.27013307	1.0301814	-2.3749601	184.60326	158.81174
0.276	13.588982	2.9553884	0.27091212	1.0272939	-2.1502668	167.50861	160.4941
0.277	13.61305	2.9724203	0.27167836	1.0246535	-1.9443756	151.78964	162.18925
0.278	13.636613	2.9892934	0.27243201	1.0222423	-1.7559643	137.33815	163.89723
0.279	13.659683	3.0060087	0.27317327	1.0200432	-1.5838286	124.11443	165.61809
0.28	13.682272	3.0225673	0.27390239	1.0180401	-1.4267291	111.99317	167.35188
0.281	13.704395	3.0389703	0.27461961	1.016218	-1.2835951	100.92338	169.09866
0.282	13.726061	3.0552188	0.27532514	1.0145627	-1.1533619	90.814711	170.85848
0.283	13.747282	3.0713139	0.2760192	1.0130608	-1.0350199	81.609678	172.63139
0.284	13.768069	3.0872569	0.276702	1.0116998	-0.92766256	73.233857	174.41743
0.285	13.78843	3.1030488	0.27737371	1.0104682	-0.830375	65.634119	176.21666
0.286	13.808379	3.1186909	0.27803459	1.0093552	-0.74235134	58.738714	178.02913
0.287	13.827928	3.1341842	0.27868485	1.0083504	-0.6628163	52.494374	179.85489
0.288	13.847083	3.1495301	0.27932467	1.0074448	-0.59106755	46.848605	181.69399
0.289	13.865853	3.1647297	0.27995421	1.0066294	-0.52641302	41.75721	183.54648
0.29	13.884249	3.1797842	0.28057367	1.0058962	-0.46824412	37.167089	185.4124
0.291	13.902279	3.1946949	0.28118325	1.0052379	-0.4159725	33.038094	187.29181
0.292	13.919952	3.209463	0.28178312	1.0046475	-0.36907387	29.326965	189.18476
0.293	13.937278	3.2240896	0.28237347	1.0041187	-0.32704647	25.998492	191.09129
0.294	13.954264	3.2385761	0.28295447	1.0036457	-0.28944314	23.015996	193.01145
0.295	13.970918	3.2529236	0.28352629	1.0032232	-0.25583778	20.349177	194.94529
0.296	13.987249	3.2671334	0.28408911	1.0028462	-0.2258518	17.966643	196.89287
0.297	14.003264	3.2812068	0.28464309	1.0025102	-0.19912725	15.842408	198.85422
0.298	14.018971	3.2951449	0.28518838	1.0022113	-0.17534585	13.950233	200.8294
0.299	14.034377	3.308949	0.28572516	1.0019456	-0.1542089	12.268054	202.81846
0.3	14.049488	3.3226204	0.28625357	1.0017098	-0.13544957	10.773971	204.82143
0.301	14.064312	3.3361603	0.28677376	1.0015008	-0.11882407	9.4499459	206.83838
0.302	14.078856	3.3495699	0.28728589	1.0013157	-0.10410699	8.2772112	208.86935
0.303	14.093126	3.3628504	0.2877901	1.001152	-0.091098858	7.2405949	210.91438
0.304	14.107129	3.3760031	0.28828654	1.0010075	-0.079615637	6.3252049	212.97353
0.305	14.120868	3.3890292	0.28877531	1.0008801	-0.069493488	5.5187672	215.04684
0.306	14.134352	3.40193	0.28925659	1.0007678	-0.060581159	4.808553	217.13436
0.307	14.147586	3.4147065	0.2897305	1.0006691	-0.052745893	4.1844246	219.23613
0.308	14.160577	3.4273601	0.2901972	1.0005823	-0.045865791	3.6363286	221.35221
0.309	14.173333	3.439892	0.29065685	1.0005062	-0.039833244	3.1557909	223.48263
0.31	14.185856	3.4523033	0.29110952	1.0004395	-0.034550934	2.735125	225.62746
0.311	14.19815	3.4645952	0.29155531	1.0003811	-0.029932112	2.3677491	227.78673
0.312	14.210221	3.476769	0.29199438	1.0003301	-0.025897692	2.0469209	229.96049
0.313	14.222075	3.4888258	0.29242686	1.0002856	-0.022379041	1.7672325	232.14879
0.314	14.233718	3.5007669	0.29285285	1.0002467	-0.019314227	1.5237351	234.35168
0.315	14.245151	3.5125932	0.29327246	1.0002129	-0.016648484	1.3121916	236.56919
0.316	14.256381	3.5243061	0.2936858	1.0001835	-0.014332465	1.1284934	238.80139
0.317	14.267414	3.5359067	0.29409302	1.000158	-0.012323244	0.96926245	241.04832
0.318	14.278254	3.547396	0.29449421	1.0001359	-0.010582367	0.83139224	243.31001
0.319	14.288904	3.5587754	0.29488949	1.0001167	-0.0090761284	0.71223389	245.58653
0.32	14.29937	3.5700458	0.29527894	1.0001001	-0.0077744877	0.60934506	247.87791
0.321	14.309654	3.5812085	0.29566267	1.0000857	-0.0066512543	0.52066922	250.1842
0.322	14.31976	3.5922644	0.29604078	1.0000734	-0.0056831341	0.44430838	252.50546
0.323	14.329694	3.6032148	0.29641337	1.0000627	-0.0048498958	0.37867096	254.84172
0.324	14.339458	3.6140608	0.29678055	1.0000535	-0.0041336146	0.32230351	257.19303
0.325	14.349057	3.6248033	0.29714239	1.0000456	-0.003518744	0.27398143	259.55944
0.326	14.358493	3.6354436	0.29749901	1.0000388	-0.0029915705	0.2325972	261.941
0.327	14.367771	3.6459826	0.29785049	1.000033	-0.0025402189	0.19721251	264.33774
