496
0.01	1.2292383	0.39569593	0.33333333
0.011	1.2292383	0.39569593	0.33333333
0.012	1.2292383	0.39569593	0.33333333
0.013	1.2292383	0.39569593	0.33333333
0.014	1.2292383	0.39569593	0.33333333
0.015	1.2292383	0.39569593	0.33333333
0.016	1.2292383	0.39569593	0.33333333
0.017	1.2292383	0.39569593	0.33333333
0.018	1.2292383	0.39569593	0.33333333
0.019	1.2292383	0.39569593	0.33333333
0.02	1.2292383	0.39569593	0.33333333
0.021	1.2292383	0.39569593	0.33333333
0.022	1.2292383	0.39569593	0.33333333
0.023	1.2292383	0.39569593	0.33333333
0.024	1.2292383	0.39569593	0.33333333
0.025	1.2292383	0.39569593	0.33333333
0.026	1.2292383	0.39569593	0.33333333
0.027	1.2292383	0.39569593	0.33333333
0.028	1.2292383	0.39569593	0.33333333
0.029	1.2292383	0.39569593	0.33333333
0.03	1.2292383	0.39569593	0.33333333
0.031	1.2292383	0.39569593	0.33333333
0.032	1.2292383	0.39569593	0.33333333
0.033	1.2292383	0.39569593	0.33333333
0.034	1.2292383	0.39569593	0.33333333
0.035	1.2292383	0.39569593	0.33333333
0.036	1.2292383	0.39569593	0.33333333
0.037	1.2292383	0.39569593	0.33333333
0.038	1.2292383	0.39569593	0.33333333
0.039	1.2292383	0.39569593	0.33333333
0.04	1.2292383	0.39569593	0.33333333
0.041	1.2292383	0.39569593	0.33333333
0.042	1.2292383	0.39569593	0.33333333
0.043	1.2292383	0.39569593	0.33333333
0.044	1.2292383	0.39569593	0.33333333
0.045	1.2292383	0.39569593	0.33333333
0.046	1.2292383	0.39569593	0.33333333
0.047	1.2292383	0.39569593	0.33333333
0.048	1.2292383	0.39569593	0.33333333
0.049	1.2292383	0.39569593	0.33333333
0.05	1.2292383	0.39569593	0.33333333
0.051	1.2292383	0.39569593	0.33333333
0.052	1.2292383	0.39569593	0.33333333
0.053	1.2292383	0.39569593	0.33333333
0.054	1.2292383	0.39569593	0.33333333
0.055	1.2292383	0.39569593	0.33333333
0.056	1.2292383	0.39569593	0.33333333
0.057	1.2292383	0.39569593	0.33333333
0.058	1.2292383	0.39569593	0.33333333
